bbox,track_id,object_name,time_date,bbox_image_path,confidence,score
"[359, 341, 422, 400]",6.0,truck,2025-05-11__14_11_24_159189,processed_video\Video1\bbox_images\6.0_2025-05-11__14_11_24_159189.jpg,0.4711666703224182,0.6390398024954365
"[160, 570, 316, 677]",72.0,car,2025-05-11__14_11_24_160205,processed_video\Video1\bbox_images\72.0_2025-05-11__14_11_24_160205.jpg,0.83163982629776,0.8455801321980277
"[0, 596, 108, 714]",89.0,car,2025-05-11__14_11_24_161205,processed_video\Video1\bbox_images\89.0_2025-05-11__14_11_24_161205.jpg,0.6552109122276306,0.8333014306715655
"[525, 376, 573, 414]",1.0,car,2025-05-11__14_11_24_477164,processed_video\Video1\bbox_images\1.0_2025-05-11__14_11_24_477164.jpg,0.6983394026756287,0.7598246203351772
"[557, 326, 591, 352]",2.0,car,2025-05-11__14_11_24_478112,processed_video\Video1\bbox_images\2.0_2025-05-11__14_11_24_478112.jpg,0.3085751235485077,0.5576348300630656
"[448, 358, 497, 395]",3.0,car,2025-05-11__14_11_24_478112,processed_video\Video1\bbox_images\3.0_2025-05-11__14_11_24_478112.jpg,0.8219876289367676,0.4167138805785053
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_11_24_479558,processed_video\Video1\bbox_images\4.0_2025-05-11__14_11_24_479558.jpg,0.6027466058731079,0.0
"[674, 298, 696, 313]",7.0,car,2025-05-11__14_11_24_480577,processed_video\Video1\bbox_images\7.0_2025-05-11__14_11_24_480577.jpg,0.1574803441762924,0.2140604983782165
"[479, 275, 526, 320]",8.0,bus,2025-05-11__14_11_24_481610,processed_video\Video1\bbox_images\8.0_2025-05-11__14_11_24_481610.jpg,0.415059357881546,0.6582417678758171
"[517, 300, 553, 331]",9.0,car,2025-05-11__14_11_24_482573,processed_video\Video1\bbox_images\9.0_2025-05-11__14_11_24_482573.jpg,0.3591150045394897,0.4871900492836228
"[374, 414, 448, 470]",17.0,car,2025-05-11__14_11_24_483627,processed_video\Video1\bbox_images\17.0_2025-05-11__14_11_24_483627.jpg,0.8231068849563599,0.5764737676141599
"[227, 434, 315, 493]",22.0,car,2025-05-11__14_11_24_485115,processed_video\Video1\bbox_images\22.0_2025-05-11__14_11_24_485115.jpg,0.5405548214912415,0.5600368448191934
"[451, 458, 530, 525]",38.0,car,2025-05-11__14_11_24_486593,processed_video\Video1\bbox_images\38.0_2025-05-11__14_11_24_486593.jpg,0.8503349423408508,0.9033913102478576
"[364, 339, 425, 399]",6.0,truck,2025-05-11__14_11_24_487824,processed_video\Video1\bbox_images\6.0_2025-05-11__14_11_24_487824.jpg,0.4534787535667419,0.6304729067036448
"[178, 558, 323, 662]",72.0,car,2025-05-11__14_11_24_488856,processed_video\Video1\bbox_images\72.0_2025-05-11__14_11_24_488856.jpg,0.8397583365440369,0.8308606027675051
"[0, 587, 122, 698]",89.0,car,2025-05-11__14_11_24_489842,processed_video\Video1\bbox_images\89.0_2025-05-11__14_11_24_489842.jpg,0.7505683898925781,0.8021792971682224
"[526, 374, 574, 412]",1.0,car,2025-05-11__14_11_24_821105,processed_video\Video1\bbox_images\1.0_2025-05-11__14_11_24_821105.jpg,0.6546969413757324,0.7613886487015616
"[558, 322, 591, 351]",2.0,car,2025-05-11__14_11_24_822103,processed_video\Video1\bbox_images\2.0_2025-05-11__14_11_24_822103.jpg,0.3354009389877319,0.5547765181613742
"[450, 356, 499, 392]",3.0,car,2025-05-11__14_11_24_823102,processed_video\Video1\bbox_images\3.0_2025-05-11__14_11_24_823102.jpg,0.8329066634178162,0.4062540423585641
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_11_24_824103,processed_video\Video1\bbox_images\4.0_2025-05-11__14_11_24_824103.jpg,0.6030153632164001,0.0
"[674, 298, 696, 313]",7.0,car,2025-05-11__14_11_24_825104,processed_video\Video1\bbox_images\7.0_2025-05-11__14_11_24_825104.jpg,0.1674204915761947,0.213416203773498
"[480, 275, 528, 319]",8.0,bus,2025-05-11__14_11_24_826105,processed_video\Video1\bbox_images\8.0_2025-05-11__14_11_24_826105.jpg,0.520331621170044,0.6532959821109838
"[519, 299, 555, 328]",9.0,car,2025-05-11__14_11_24_827105,processed_video\Video1\bbox_images\9.0_2025-05-11__14_11_24_827105.jpg,0.1446259319782257,0.5208828333130981
"[379, 409, 454, 465]",17.0,car,2025-05-11__14_11_24_827105,processed_video\Video1\bbox_images\17.0_2025-05-11__14_11_24_827105.jpg,0.838549792766571,0.5859453052196627
"[235, 429, 318, 487]",22.0,car,2025-05-11__14_11_24_828106,processed_video\Video1\bbox_images\22.0_2025-05-11__14_11_24_828106.jpg,0.5843697786331177,0.5443879448006507
"[455, 452, 531, 517]",38.0,car,2025-05-11__14_11_24_829104,processed_video\Video1\bbox_images\38.0_2025-05-11__14_11_24_829104.jpg,0.8142848014831543,0.8812317782814411
"[368, 337, 427, 397]",6.0,truck,2025-05-11__14_11_24_829104,processed_video\Video1\bbox_images\6.0_2025-05-11__14_11_24_829104.jpg,0.3678431808948517,0.6293771000548376
"[194, 546, 333, 645]",72.0,car,2025-05-11__14_11_24_830105,processed_video\Video1\bbox_images\72.0_2025-05-11__14_11_24_830105.jpg,0.8247833847999573,0.8148264204403458
"[0, 577, 136, 682]",89.0,car,2025-05-11__14_11_24_831105,processed_video\Video1\bbox_images\89.0_2025-05-11__14_11_24_831105.jpg,0.8192700743675232,0.7971957426550899
"[527, 373, 575, 409]",1.0,car,2025-05-11__14_11_25_148519,processed_video\Video1\bbox_images\1.0_2025-05-11__14_11_25_148519.jpg,0.581116259098053,0.7552859072235135
"[558, 320, 591, 350]",2.0,car,2025-05-11__14_11_25_150523,processed_video\Video1\bbox_images\2.0_2025-05-11__14_11_25_150523.jpg,0.4598352611064911,0.5565140698952658
"[452, 354, 499, 390]",3.0,car,2025-05-11__14_11_25_151522,processed_video\Video1\bbox_images\3.0_2025-05-11__14_11_25_151522.jpg,0.8202995657920837,0.3843400572674961
"[988, 197, 1277, 289]",4.0,train,2025-05-11__14_11_25_151522,processed_video\Video1\bbox_images\4.0_2025-05-11__14_11_25_151522.jpg,0.6012284755706787,0.0
"[674, 298, 696, 313]",7.0,car,2025-05-11__14_11_25_152519,processed_video\Video1\bbox_images\7.0_2025-05-11__14_11_25_152519.jpg,0.1514412313699722,0.2127757628515088
"[481, 275, 529, 319]",8.0,bus,2025-05-11__14_11_25_153520,processed_video\Video1\bbox_images\8.0_2025-05-11__14_11_25_153520.jpg,0.5553591251373291,0.5931932423533542
"[519, 298, 556, 327]",9.0,car,2025-05-11__14_11_25_154519,processed_video\Video1\bbox_images\9.0_2025-05-11__14_11_25_154519.jpg,0.2877397239208221,0.4238891196506786
"[382, 407, 458, 462]",17.0,car,2025-05-11__14_11_25_154519,processed_video\Video1\bbox_images\17.0_2025-05-11__14_11_25_154519.jpg,0.8428142666816711,0.5963539119936516
"[239, 427, 322, 484]",22.0,car,2025-05-11__14_11_25_155525,processed_video\Video1\bbox_images\22.0_2025-05-11__14_11_25_155525.jpg,0.7481681704521179,0.5316635674907556
"[457, 449, 532, 513]",38.0,car,2025-05-11__14_11_25_156543,processed_video\Video1\bbox_images\38.0_2025-05-11__14_11_25_156543.jpg,0.7921239137649536,0.8724587538689544
"[369, 338, 428, 395]",6.0,bus,2025-05-11__14_11_25_157779,processed_video\Video1\bbox_images\6.0_2025-05-11__14_11_25_157779.jpg,0.2719725966453552,0.6157308003470334
"[202, 541, 339, 637]",72.0,car,2025-05-11__14_11_25_158779,processed_video\Video1\bbox_images\72.0_2025-05-11__14_11_25_158779.jpg,0.8381327986717224,0.810315880003409
"[0, 571, 144, 673]",89.0,car,2025-05-11__14_11_25_159780,processed_video\Video1\bbox_images\89.0_2025-05-11__14_11_25_159780.jpg,0.8426461219787598,0.8013549628780559
"[305, 687, 440, 719]",107.0,car,2025-05-11__14_11_25_159780,processed_video\Video1\bbox_images\107.0_2025-05-11__14_11_25_159780.jpg,0.7026941776275635,1.173104151490102
"[528, 369, 575, 405]",1.0,car,2025-05-11__14_11_25_494135,processed_video\Video1\bbox_images\1.0_2025-05-11__14_11_25_494135.jpg,0.6580371260643005,0.7085256005844306
"[560, 320, 591, 347]",2.0,car,2025-05-11__14_11_25_495133,processed_video\Video1\bbox_images\2.0_2025-05-11__14_11_25_495133.jpg,0.5049493312835693,0.5163416013979758
"[455, 352, 501, 388]",3.0,car,2025-05-11__14_11_25_496325,processed_video\Video1\bbox_images\3.0_2025-05-11__14_11_25_496325.jpg,0.805277407169342,0.3814291036512685
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_11_25_496325,processed_video\Video1\bbox_images\4.0_2025-05-11__14_11_25_496325.jpg,0.6002119183540344,0.0
"[674, 298, 696, 313]",7.0,car,2025-05-11__14_11_25_497805,processed_video\Video1\bbox_images\7.0_2025-05-11__14_11_25_497805.jpg,0.1617475897073745,0.2121392246684214
"[482, 275, 530, 318]",8.0,bus,2025-05-11__14_11_25_498969,processed_video\Video1\bbox_images\8.0_2025-05-11__14_11_25_498969.jpg,0.5122418403625488,0.5935638604520515
"[520, 298, 556, 325]",9.0,car,2025-05-11__14_11_25_499981,processed_video\Video1\bbox_images\9.0_2025-05-11__14_11_25_499981.jpg,0.1473137736320495,0.4193749552991107
"[388, 405, 460, 460]",17.0,car,2025-05-11__14_11_25_499981,processed_video\Video1\bbox_images\17.0_2025-05-11__14_11_25_499981.jpg,0.8618864417076111,0.6042915498147896
"[245, 424, 327, 481]",22.0,car,2025-05-11__14_11_25_501238,processed_video\Video1\bbox_images\22.0_2025-05-11__14_11_25_501238.jpg,0.5925195813179016,0.5198850804280533
"[461, 445, 534, 508]",38.0,car,2025-05-11__14_11_25_502250,processed_video\Video1\bbox_images\38.0_2025-05-11__14_11_25_502250.jpg,0.8426656723022461,0.8631780659144419
"[372, 338, 429, 391]",6.0,truck,2025-05-11__14_11_25_502250,processed_video\Video1\bbox_images\6.0_2025-05-11__14_11_25_502250.jpg,0.3792051374912262,0.6048495758729349
"[216, 530, 349, 623]",72.0,car,2025-05-11__14_11_25_503256,processed_video\Video1\bbox_images\72.0_2025-05-11__14_11_25_503256.jpg,0.7836529016494751,0.799329336623081
"[0, 562, 155, 660]",89.0,car,2025-05-11__14_11_25_504311,processed_video\Video1\bbox_images\89.0_2025-05-11__14_11_25_504311.jpg,0.8552020192146301,0.8172202549165719
"[306, 669, 451, 719]",107.0,car,2025-05-11__14_11_25_505249,processed_video\Video1\bbox_images\107.0_2025-05-11__14_11_25_505249.jpg,0.750056803226471,1.1514517154026422
"[530, 367, 576, 403]",1.0,car,2025-05-11__14_11_25_810512,processed_video\Video1\bbox_images\1.0_2025-05-11__14_11_25_810512.jpg,0.6483973264694214,0.7143865538347519
"[561, 320, 591, 345]",2.0,car,2025-05-11__14_11_25_811526,processed_video\Video1\bbox_images\2.0_2025-05-11__14_11_25_811526.jpg,0.4353953003883362,0.4979466718851093
"[459, 350, 504, 385]",3.0,car,2025-05-11__14_11_25_812507,processed_video\Video1\bbox_images\3.0_2025-05-11__14_11_25_812507.jpg,0.6882491707801819,0.379429909381202
"[988, 197, 1277, 289]",4.0,train,2025-05-11__14_11_25_813516,processed_video\Video1\bbox_images\4.0_2025-05-11__14_11_25_813516.jpg,0.6004460453987122,0.0
"[674, 298, 696, 313]",7.0,car,2025-05-11__14_11_25_814507,processed_video\Video1\bbox_images\7.0_2025-05-11__14_11_25_814507.jpg,0.1609343141317367,0.2115065034825181
"[484, 276, 531, 315]",8.0,bus,2025-05-11__14_11_25_814507,processed_video\Video1\bbox_images\8.0_2025-05-11__14_11_25_814507.jpg,0.3320575058460235,0.6390383167180603
"[524, 292, 557, 323]",9.0,bus,2025-05-11__14_11_25_815506,processed_video\Video1\bbox_images\9.0_2025-05-11__14_11_25_815506.jpg,0.133450761437416,0.6129702928270625
"[393, 402, 463, 453]",17.0,car,2025-05-11__14_11_25_816505,processed_video\Video1\bbox_images\17.0_2025-05-11__14_11_25_816505.jpg,0.8934385776519775,0.5851743567035915
"[251, 421, 333, 477]",22.0,car,2025-05-11__14_11_25_816505,processed_video\Video1\bbox_images\22.0_2025-05-11__14_11_25_816505.jpg,0.687035322189331,0.5074353273638452
"[465, 440, 538, 499]",38.0,car,2025-05-11__14_11_25_817506,processed_video\Video1\bbox_images\38.0_2025-05-11__14_11_25_817506.jpg,0.7819806337356567,0.8640089728744622
"[376, 336, 432, 390]",6.0,truck,2025-05-11__14_11_25_818506,processed_video\Video1\bbox_images\6.0_2025-05-11__14_11_25_818506.jpg,0.6307472586631775,0.5974514390536921
"[230, 520, 356, 609]",72.0,car,2025-05-11__14_11_25_818506,processed_video\Video1\bbox_images\72.0_2025-05-11__14_11_25_818506.jpg,0.814801037311554,0.7804259727942564
"[0, 552, 168, 650]",89.0,car,2025-05-11__14_11_25_819506,processed_video\Video1\bbox_images\89.0_2025-05-11__14_11_25_819506.jpg,0.8195177316665649,0.8371305845463605
"[317, 650, 458, 718]",107.0,car,2025-05-11__14_11_25_820508,processed_video\Video1\bbox_images\107.0_2025-05-11__14_11_25_820508.jpg,0.7220507264137268,1.129480569255146
"[531, 365, 576, 402]",1.0,car,2025-05-11__14_11_26_163676,processed_video\Video1\bbox_images\1.0_2025-05-11__14_11_26_163676.jpg,0.6044721603393555,0.7035110514279143
"[562, 320, 591, 345]",2.0,car,2025-05-11__14_11_26_164678,processed_video\Video1\bbox_images\2.0_2025-05-11__14_11_26_164678.jpg,0.3908337354660034,0.485073948067439
"[461, 350, 505, 384]",3.0,car,2025-05-11__14_11_26_165556,processed_video\Video1\bbox_images\3.0_2025-05-11__14_11_26_165556.jpg,0.642604410648346,0.3803116996690532
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_11_26_165556,processed_video\Video1\bbox_images\4.0_2025-05-11__14_11_26_165556.jpg,0.5994675159454346,0.0
"[674, 298, 696, 313]",7.0,car,2025-05-11__14_11_26_166555,processed_video\Video1\bbox_images\7.0_2025-05-11__14_11_26_166555.jpg,0.1420810669660568,0.21087754451107
"[484, 276, 531, 314]",8.0,bus,2025-05-11__14_11_26_167555,processed_video\Video1\bbox_images\8.0_2025-05-11__14_11_26_167555.jpg,0.351067453622818,0.6433176462150063
"[396, 400, 464, 450]",17.0,car,2025-05-11__14_11_26_167555,processed_video\Video1\bbox_images\17.0_2025-05-11__14_11_26_167555.jpg,0.8891113996505737,0.575081268266616
"[255, 419, 334, 474]",22.0,car,2025-05-11__14_11_26_168566,processed_video\Video1\bbox_images\22.0_2025-05-11__14_11_26_168566.jpg,0.6935689449310303,0.4999883451862275
"[467, 437, 538, 497]",38.0,car,2025-05-11__14_11_26_169568,processed_video\Video1\bbox_images\38.0_2025-05-11__14_11_26_169568.jpg,0.7625598311424255,0.8528340461438465
"[378, 335, 433, 389]",6.0,truck,2025-05-11__14_11_26_169568,processed_video\Video1\bbox_images\6.0_2025-05-11__14_11_26_169568.jpg,0.421258270740509,0.5966229740944888
"[238, 516, 360, 602]",72.0,car,2025-05-11__14_11_26_170570,processed_video\Video1\bbox_images\72.0_2025-05-11__14_11_26_170570.jpg,0.7942621111869812,0.7737436917933301
"[1, 548, 173, 644]",89.0,car,2025-05-11__14_11_26_171080,processed_video\Video1\bbox_images\89.0_2025-05-11__14_11_26_171080.jpg,0.8350815773010254,0.8438414868695819
"[323, 640, 462, 719]",107.0,car,2025-05-11__14_11_26_172095,processed_video\Video1\bbox_images\107.0_2025-05-11__14_11_26_172095.jpg,0.7007928490638733,1.1352448113796436
"[532, 362, 576, 399]",1.0,car,2025-05-11__14_11_26_489516,processed_video\Video1\bbox_images\1.0_2025-05-11__14_11_26_489516.jpg,0.605471670627594,0.6809683836197752
"[563, 319, 593, 345]",2.0,car,2025-05-11__14_11_26_490512,processed_video\Video1\bbox_images\2.0_2025-05-11__14_11_26_490512.jpg,0.3658193945884704,0.5206747986182476
"[462, 347, 507, 382]",3.0,car,2025-05-11__14_11_26_491390,processed_video\Video1\bbox_images\3.0_2025-05-11__14_11_26_491390.jpg,0.5896373391151428,0.3764844254939763
"[988, 197, 1277, 289]",4.0,train,2025-05-11__14_11_26_492389,processed_video\Video1\bbox_images\4.0_2025-05-11__14_11_26_492389.jpg,0.6020597219467163,0.0
"[674, 298, 696, 313]",7.0,car,2025-05-11__14_11_26_493391,processed_video\Video1\bbox_images\7.0_2025-05-11__14_11_26_493391.jpg,0.1583501547574997,0.2102523195533257
"[487, 276, 532, 313]",8.0,bus,2025-05-11__14_11_26_494655,processed_video\Video1\bbox_images\8.0_2025-05-11__14_11_26_494655.jpg,0.2388458997011184,0.6352992026364298
"[400, 396, 467, 446]",17.0,car,2025-05-11__14_11_26_495711,processed_video\Video1\bbox_images\17.0_2025-05-11__14_11_26_495711.jpg,0.8660642504692078,0.5734045132029689
"[262, 415, 339, 470]",22.0,car,2025-05-11__14_11_26_496324,processed_video\Video1\bbox_images\22.0_2025-05-11__14_11_26_496324.jpg,0.6672382950782776,0.4935973093498125
"[471, 432, 539, 492]",38.0,car,2025-05-11__14_11_26_498998,processed_video\Video1\bbox_images\38.0_2025-05-11__14_11_26_498998.jpg,0.826953649520874,0.8361967295862331
"[382, 334, 435, 386]",6.0,truck,2025-05-11__14_11_26_500002,processed_video\Video1\bbox_images\6.0_2025-05-11__14_11_26_500002.jpg,0.3713178336620331,-0.0718157524444507
"[249, 509, 368, 590]",72.0,car,2025-05-11__14_11_26_501002,processed_video\Video1\bbox_images\72.0_2025-05-11__14_11_26_501002.jpg,0.8239002823829651,0.764424842376365
"[20, 540, 186, 633]",89.0,car,2025-05-11__14_11_26_501002,processed_video\Video1\bbox_images\89.0_2025-05-11__14_11_26_501002.jpg,0.828564465045929,0.8317271405252935
"[322, 624, 470, 718]",107.0,car,2025-05-11__14_11_26_502002,processed_video\Video1\bbox_images\107.0_2025-05-11__14_11_26_502002.jpg,0.7812830805778503,1.148500377311629
"[381, 335, 434, 386]",109.0,bus,2025-05-11__14_11_26_503002,processed_video\Video1\bbox_images\109.0_2025-05-11__14_11_26_503002.jpg,0.297826737165451,-0.0699737801580391
"[533, 360, 576, 397]",1.0,car,2025-05-11__14_11_26_821508,processed_video\Video1\bbox_images\1.0_2025-05-11__14_11_26_821508.jpg,0.7117965817451477,0.6674223948431303
"[565, 318, 595, 342]",2.0,car,2025-05-11__14_11_26_822503,processed_video\Video1\bbox_images\2.0_2025-05-11__14_11_26_822503.jpg,0.3896600008010864,0.5477205847416524
"[465, 346, 509, 379]",3.0,car,2025-05-11__14_11_26_823933,processed_video\Video1\bbox_images\3.0_2025-05-11__14_11_26_823933.jpg,0.6374285221099854,0.3702463606658231
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_11_26_823933,processed_video\Video1\bbox_images\4.0_2025-05-11__14_11_26_823933.jpg,0.6050800681114197,0.0
"[674, 298, 696, 313]",7.0,car,2025-05-11__14_11_26_825951,processed_video\Video1\bbox_images\7.0_2025-05-11__14_11_26_825951.jpg,0.1645345091819763,0.2096308413571419
"[489, 275, 533, 312]",8.0,bus,2025-05-11__14_11_26_825951,processed_video\Video1\bbox_images\8.0_2025-05-11__14_11_26_825951.jpg,0.286981999874115,0.6452896060786419
"[404, 392, 471, 440]",17.0,car,2025-05-11__14_11_26_826971,processed_video\Video1\bbox_images\17.0_2025-05-11__14_11_26_826971.jpg,0.8366444706916809,0.5651756640626111
"[269, 413, 344, 465]",22.0,car,2025-05-11__14_11_26_828969,processed_video\Video1\bbox_images\22.0_2025-05-11__14_11_26_828969.jpg,0.6407715082168579,0.4808339724556419
"[475, 429, 542, 484]",38.0,car,2025-05-11__14_11_26_830000,processed_video\Video1\bbox_images\38.0_2025-05-11__14_11_26_830000.jpg,0.8062219619750977,0.8215183448045671
"[386, 333, 438, 384]",6.0,truck,2025-05-11__14_11_26_830000,processed_video\Video1\bbox_images\6.0_2025-05-11__14_11_26_830000.jpg,0.2603762149810791,-0.0841312314513987
"[256, 500, 375, 579]",72.0,car,2025-05-11__14_11_26_831394,processed_video\Video1\bbox_images\72.0_2025-05-11__14_11_26_831394.jpg,0.7670445442199707,0.7477859583064885
"[39, 531, 195, 621]",89.0,car,2025-05-11__14_11_26_832456,processed_video\Video1\bbox_images\89.0_2025-05-11__14_11_26_832456.jpg,0.863892138004303,0.8277225561415248
"[320, 610, 476, 718]",107.0,car,2025-05-11__14_11_26_833787,processed_video\Video1\bbox_images\107.0_2025-05-11__14_11_26_833787.jpg,0.781313955783844,1.1648587866025488
"[385, 334, 436, 384]",109.0,bus,2025-05-11__14_11_26_834866,processed_video\Video1\bbox_images\109.0_2025-05-11__14_11_26_834866.jpg,0.3772567212581634,-0.0841787334020951
"[533, 359, 576, 396]",1.0,car,2025-05-11__14_11_27_171465,processed_video\Video1\bbox_images\1.0_2025-05-11__14_11_27_171465.jpg,0.6774926781654358,0.6628740723754375
"[565, 317, 595, 340]",2.0,car,2025-05-11__14_11_27_172482,processed_video\Video1\bbox_images\2.0_2025-05-11__14_11_27_172482.jpg,0.3670147061347961,0.5444764631324018
"[467, 344, 511, 378]",3.0,car,2025-05-11__14_11_27_173481,processed_video\Video1\bbox_images\3.0_2025-05-11__14_11_27_173481.jpg,0.7207815051078796,0.3755239945198064
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_11_27_173481,processed_video\Video1\bbox_images\4.0_2025-05-11__14_11_27_173481.jpg,0.6056206822395325,0.0
"[674, 298, 696, 313]",7.0,car,2025-05-11__14_11_27_174481,processed_video\Video1\bbox_images\7.0_2025-05-11__14_11_27_174481.jpg,0.1573559194803238,0.209013014712685
"[490, 275, 534, 311]",8.0,bus,2025-05-11__14_11_27_175481,processed_video\Video1\bbox_images\8.0_2025-05-11__14_11_27_175481.jpg,0.3050196170806885,0.6456857632244283
"[406, 391, 473, 437]",17.0,car,2025-05-11__14_11_27_175481,processed_video\Video1\bbox_images\17.0_2025-05-11__14_11_27_175481.jpg,0.8548039197921753,0.5623814879990445
"[273, 412, 346, 463]",22.0,car,2025-05-11__14_11_27_177836,processed_video\Video1\bbox_images\22.0_2025-05-11__14_11_27_177836.jpg,0.6591331362724304,0.4730869281229021
"[477, 426, 543, 483]",38.0,car,2025-05-11__14_11_27_177836,processed_video\Video1\bbox_images\38.0_2025-05-11__14_11_27_177836.jpg,0.7843335270881653,0.8200914807290652
"[387, 332, 440, 383]",6.0,bus,2025-05-11__14_11_27_178839,processed_video\Video1\bbox_images\6.0_2025-05-11__14_11_27_178839.jpg,0.3570697903633117,-0.0937027571002973
"[259, 496, 379, 573]",72.0,car,2025-05-11__14_11_27_179834,processed_video\Video1\bbox_images\72.0_2025-05-11__14_11_27_179834.jpg,0.7980659604072571,0.7380735977967002
"[48, 526, 201, 614]",89.0,car,2025-05-11__14_11_27_180838,processed_video\Video1\bbox_images\89.0_2025-05-11__14_11_27_180838.jpg,0.860832929611206,0.8248898544019796
"[327, 603, 479, 718]",107.0,car,2025-05-11__14_11_27_180838,processed_video\Video1\bbox_images\107.0_2025-05-11__14_11_27_180838.jpg,0.7947505712509155,1.169248106465951
"[387, 332, 440, 383]",109.0,truck,2025-05-11__14_11_27_181847,processed_video\Video1\bbox_images\109.0_2025-05-11__14_11_27_181847.jpg,0.2018689811229705,-0.0937027571002973
"[535, 357, 578, 392]",1.0,car,2025-05-11__14_11_27_495855,processed_video\Video1\bbox_images\1.0_2025-05-11__14_11_27_495855.jpg,0.7083539962768555,0.6824012850428447
"[565, 314, 595, 338]",2.0,car,2025-05-11__14_11_27_496841,processed_video\Video1\bbox_images\2.0_2025-05-11__14_11_27_496841.jpg,0.3776391744613647,0.5742343403608354
"[470, 342, 513, 375]",3.0,car,2025-05-11__14_11_27_497843,processed_video\Video1\bbox_images\3.0_2025-05-11__14_11_27_497843.jpg,0.7431443929672241,0.3654573998463764
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_11_27_498853,processed_video\Video1\bbox_images\4.0_2025-05-11__14_11_27_498853.jpg,0.60566645860672,0.0
"[674, 298, 696, 313]",7.0,car,2025-05-11__14_11_27_499845,processed_video\Video1\bbox_images\7.0_2025-05-11__14_11_27_499845.jpg,0.1861644089221954,0.2083988322164206
"[492, 274, 535, 310]",8.0,bus,2025-05-11__14_11_27_500844,processed_video\Video1\bbox_images\8.0_2025-05-11__14_11_27_500844.jpg,0.2931894659996032,0.6556178338208811
"[407, 387, 474, 434]",17.0,car,2025-05-11__14_11_27_500844,processed_video\Video1\bbox_images\17.0_2025-05-11__14_11_27_500844.jpg,0.8093839883804321,0.5453548641266898
"[278, 409, 351, 460]",22.0,car,2025-05-11__14_11_27_501844,processed_video\Video1\bbox_images\22.0_2025-05-11__14_11_27_501844.jpg,0.4926715493202209,0.4751098785236387
"[480, 421, 544, 478]",38.0,car,2025-05-11__14_11_27_502843,processed_video\Video1\bbox_images\38.0_2025-05-11__14_11_27_502843.jpg,0.8164777159690857,0.8082130413059907
"[390, 332, 441, 381]",6.0,truck,2025-05-11__14_11_27_504847,processed_video\Video1\bbox_images\6.0_2025-05-11__14_11_27_504847.jpg,0.3286208212375641,-0.1069409042568836
"[275, 488, 384, 562]",72.0,car,2025-05-11__14_11_27_505842,processed_video\Video1\bbox_images\72.0_2025-05-11__14_11_27_505842.jpg,0.7478892207145691,0.7199684842974375
"[63, 519, 211, 605]",89.0,car,2025-05-11__14_11_27_506840,processed_video\Video1\bbox_images\89.0_2025-05-11__14_11_27_506840.jpg,0.8401104807853699,0.8154973892113525
"[339, 589, 483, 717]",107.0,car,2025-05-11__14_11_27_506840,processed_video\Video1\bbox_images\107.0_2025-05-11__14_11_27_506840.jpg,0.7945821285247803,1.1780569826738416
"[391, 332, 440, 383]",109.0,bus,2025-05-11__14_11_27_508840,processed_video\Video1\bbox_images\109.0_2025-05-11__14_11_27_508840.jpg,0.1217783764004707,-0.1076247644587319
"[535, 355, 579, 390]",1.0,car,2025-05-11__14_11_27_811467,processed_video\Video1\bbox_images\1.0_2025-05-11__14_11_27_811467.jpg,0.6800487637519836,0.703547333203936
"[565, 311, 596, 336]",2.0,car,2025-05-11__14_11_27_812452,processed_video\Video1\bbox_images\2.0_2025-05-11__14_11_27_812452.jpg,0.3928126394748688,0.6280661202018109
"[472, 341, 514, 373]",3.0,car,2025-05-11__14_11_27_814453,processed_video\Video1\bbox_images\3.0_2025-05-11__14_11_27_814453.jpg,0.6909111142158508,0.3581182345660859
"[988, 197, 1278, 289]",4.0,train,2025-05-11__14_11_27_815464,processed_video\Video1\bbox_images\4.0_2025-05-11__14_11_27_815464.jpg,0.6062806248664856,0.0
"[674, 298, 696, 313]",7.0,car,2025-05-11__14_11_27_816453,processed_video\Video1\bbox_images\7.0_2025-05-11__14_11_27_816453.jpg,0.2127873450517654,0.2077882966970832
"[494, 272, 536, 310]",8.0,bus,2025-05-11__14_11_27_817453,processed_video\Video1\bbox_images\8.0_2025-05-11__14_11_27_817453.jpg,0.4316680133342743,0.6932533555002179
"[410, 384, 477, 430]",17.0,car,2025-05-11__14_11_27_818454,processed_video\Video1\bbox_images\17.0_2025-05-11__14_11_27_818454.jpg,0.7411202192306519,0.5479081079454251
"[283, 405, 356, 455]",22.0,car,2025-05-11__14_11_27_819452,processed_video\Video1\bbox_images\22.0_2025-05-11__14_11_27_819452.jpg,0.5770138502120972,0.4791411660577106
"[484, 417, 545, 469]",38.0,car,2025-05-11__14_11_27_819452,processed_video\Video1\bbox_images\38.0_2025-05-11__14_11_27_819452.jpg,0.8214032053947449,0.7739527054163479
"[393, 331, 444, 379]",6.0,truck,2025-05-11__14_11_27_820454,processed_video\Video1\bbox_images\6.0_2025-05-11__14_11_27_820454.jpg,0.3099023401737213,0.5415092922463189
